Organization : org4
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh>, <energy production in MWh>
202201270815, 195, 162
202201270830, 193, 171
202201270845, 183, 162
202201270900, 187, 173
202201270915, 197, 178
202201270930, 178, 152
202201270945, 195, 153
202201271000, 179, 153
202201271015, 199, 158
202201271030, 186, 161
202201271045, 188, 161
202201271100, 194, 167
202201271115, 200, 166
202201271130, 179, 171
202201271145, 177, 167
202201271200, 171, 151
202201271215, 191, 173
202201271230, 181, 165
202201271245, 171, 173
202201271300, 199, 163
202201271315, 191, 150
202201271330, 175, 164
202201271345, 189, 150
202201271400, 194, 168
202201271415, 180, 161
202201271430, 173, 176
202201271445, 185, 157
202201271500, 186, 164
202201271515, 197, 170
202201271530, 198, 153
202201271545, 174, 154
202201271600, 177, 152
202201271615, 172, 179
202201271630, 192, 166
202201271645, 174, 162
202201271700, 194, 155
202201271715, 188, 176
202201271730, 191, 158
202201271745, 181, 160
202201271800, 173, 157
202201271815, 174, 176
202201271830, 181, 156
202201271845, 192, 174
202201271900, 194, 175
202201271915, 195, 178
202201271930, 182, 172
202201271945, 198, 165
202201272000, 187, 169
202201272015, 177, 150
202201272030, 198, 156
202201272045, 187, 161
202201272100, 195, 163
202201272115, 195, 150
202201272130, 182, 154
202201272145, 179, 179
202201272200, 189, 177
202201272215, 182, 159
202201272230, 192, 170
202201272245, 195, 177
202201272300, 171, 170
202201272315, 188, 175
202201272330, 193, 177
202201272345, 199, 162
202201280000, 176, 168
202201280015, 197, 178
202201280030, 185, 178
202201280045, 174, 167
202201280100, 179, 156
202201280115, 189, 173
202201280130, 199, 154
202201280145, 178, 168
202201280200, 183, 164
202201280215, 177, 156
202201280230, 178, 159
202201280245, 189, 160
202201280300, 180, 168
202201280315, 177, 174
202201280330, 191, 150
202201280345, 191, 154
202201280400, 195, 174
202201280415, 195, 162
202201280430, 193, 170
202201280445, 172, 159
202201280500, 180, 154
202201280515, 191, 158
202201280530, 181, 154
202201280545, 178, 179
202201280600, 171, 159
202201280615, 179, 164
202201280630, 187, 171
202201280645, 173, 153
202201280700, 200, 171
202201280715, 175, 171
202201280730, 177, 170
202201280745, 193, 160
202201280800, 187, 179
202201280815, 172, 158
202201280830, 199, 153
202201280845, 194, 152
202201280900, 195, 162
202201280915, 188, 161
202201280930, 178, 171
202201280945, 186, 150
202201281000, 190, 162
202201281015, 196, 165
202201281030, 194, 162
202201281045, 198, 156
202201281100, 178, 163
202201281115, 185, 150
202201281130, 191, 150
202201281145, 182, 152
202201281200, 186, 171
202201281215, 176, 164
202201281230, 198, 164
202201281245, 199, 151
202201281300, 198, 179
202201281315, 187, 152
202201281330, 185, 164
202201281345, 189, 175
202201281400, 174, 155
202201281415, 173, 161
202201281430, 177, 172
202201281445, 174, 177
202201281500, 177, 164
202201281515, 200, 176
202201281530, 179, 163
202201281545, 192, 174
202201281600, 173, 154
202201281615, 180, 168
202201281630, 197, 166
202201281645, 187, 161
202201281700, 179, 165
202201281715, 197, 155
202201281730, 189, 157
202201281745, 196, 155
202201281800, 196, 150
202201281815, 175, 178
202201281830, 174, 163
202201281845, 198, 173
202201281900, 198, 167
202201281915, 184, 159
202201281930, 194, 172
202201281945, 171, 154
202201282000, 190, 178
202201282015, 181, 153
202201282030, 172, 156
202201282045, 178, 166
202201282100, 179, 160
202201282115, 192, 172
202201282130, 175, 165
202201282145, 188, 157
202201282200, 186, 169
202201282215, 176, 153
202201282230, 180, 153
202201282245, 200, 177
202201282300, 188, 160
202201282315, 194, 156
202201282330, 187, 166
202201282345, 194, 161
202201290000, 176, 166
202201290015, 191, 164
202201290030, 188, 172
202201290045, 192, 166
202201290100, 188, 157
202201290115, 181, 178
202201290130, 173, 165
202201290145, 190, 156
202201290200, 175, 172
202201290215, 173, 168
202201290230, 171, 161
202201290245, 172, 168
202201290300, 188, 168
202201290315, 176, 160
202201290330, 180, 160
202201290345, 176, 166
202201290400, 186, 171
202201290415, 183, 178
202201290430, 174, 155
202201290445, 184, 176
202201290500, 180, 169
202201290515, 183, 163
202201290530, 184, 174
202201290545, 173, 172
202201290600, 185, 177
202201290615, 184, 154
202201290630, 172, 164
202201290645, 173, 158
202201290700, 193, 166
202201290715, 171, 170
202201290730, 184, 177
202201290745, 188, 171
202201290800, 174, 155
202201290815, 195, 176
202201290830, 187, 160
202201290845, 193, 159
202201290900, 171, 168
202201290915, 171, 160
202201290930, 174, 164
202201290945, 176, 152
202201291000, 179, 179
202201291015, 181, 173
202201291030, 190, 161
202201291045, 199, 162
202201291100, 187, 167
202201291115, 180, 160
202201291130, 177, 160
202201291145, 173, 159
202201291200, 177, 170
202201291215, 184, 175
202201291230, 171, 177
202201291245, 182, 177
202201291300, 174, 178
202201291315, 190, 162
202201291330, 172, 151
202201291345, 198, 161
202201291400, 178, 167
202201291415, 199, 159
202201291430, 182, 171
202201291445, 194, 159
202201291500, 200, 169
202201291515, 193, 153
202201291530, 200, 156
202201291545, 172, 170
202201291600, 191, 171
202201291615, 196, 153
202201291630, 195, 170
202201291645, 188, 155
202201291700, 171, 163
202201291715, 177, 152
202201291730, 174, 151
202201291745, 182, 164
202201291800, 200, 169
202201291815, 196, 163
202201291830, 193, 172
202201291845, 193, 161
202201291900, 189, 174
202201291915, 178, 165
202201291930, 173, 173
202201291945, 192, 172
202201292000, 174, 172
202201292015, 199, 160
202201292030, 180, 176
202201292045, 200, 178
202201292100, 182, 168
202201292115, 175, 151
202201292130, 187, 151
202201292145, 171, 163
202201292200, 184, 164
202201292215, 180, 152
202201292230, 199, 151
202201292245, 184, 155
202201292300, 191, 153
202201292315, 180, 176
202201292330, 179, 168
202201292345, 184, 158
202201300000, 184, 162
202201300015, 193, 171
202201300030, 173, 150
202201300045, 193, 155
202201300100, 184, 159
202201300115, 186, 172
202201300130, 189, 162
202201300145, 185, 150
202201300200, 195, 174
202201300215, 171, 176
202201300230, 174, 167
202201300245, 184, 158
202201300300, 192, 153
202201300315, 174, 159
202201300330, 175, 168
202201300345, 176, 153
202201300400, 198, 165
202201300415, 181, 172
202201300430, 198, 156
202201300445, 190, 151
202201300500, 181, 178
202201300515, 185, 167
202201300530, 183, 178
202201300545, 189, 172
202201300600, 178, 162
202201300615, 174, 162
202201300630, 173, 168
202201300645, 181, 175
202201300700, 175, 152
202201300715, 172, 178
202201300730, 183, 179
202201300745, 198, 175
202201300800, 181, 176
202201300815, 186, 174
202201300830, 179, 177
202201300845, 189, 151
202201300900, 175, 172
202201300915, 176, 176
202201300930, 190, 155
202201300945, 176, 178
202201301000, 177, 161
202201301015, 185, 160
202201301030, 171, 178
202201301045, 176, 165
202201301100, 185, 163
202201301115, 190, 156
202201301130, 192, 169
202201301145, 193, 179
202201301200, 171, 179
202201301215, 179, 172
202201301230, 193, 176
202201301245, 199, 176
202201301300, 195, 167
202201301315, 174, 158
202201301330, 183, 172
202201301345, 176, 164
202201301400, 189, 163
202201301415, 181, 153
202201301430, 181, 163
202201301445, 191, 162
202201301500, 176, 166
202201301515, 193, 174
202201301530, 187, 165
202201301545, 190, 179
202201301600, 196, 155
202201301615, 199, 161
202201301630, 193, 153
202201301645, 172, 163
202201301700, 197, 170
202201301715, 181, 175
202201301730, 194, 160
202201301745, 184, 179
202201301800, 199, 165
202201301815, 178, 176
202201301830, 176, 162
202201301845, 175, 178
202201301900, 187, 171
202201301915, 193, 161
202201301930, 178, 156
202201301945, 196, 157
202201302000, 189, 175
202201302015, 176, 163
202201302030, 178, 173
202201302045, 197, 171
202201302100, 187, 165
202201302115, 192, 164
202201302130, 190, 174
202201302145, 192, 171
202201302200, 183, 173
202201302215, 176, 174
202201302230, 200, 175
202201302245, 174, 155
202201302300, 187, 175
202201302315, 173, 151
202201302330, 173, 159
202201302345, 193, 173
202201310000, 171, 164
202201310015, 195, 175
202201310030, 179, 171
202201310045, 172, 171
202201310100, 195, 164
202201310115, 192, 166
202201310130, 191, 152
202201310145, 185, 155
202201310200, 194, 175
202201310215, 188, 165
202201310230, 181, 169
202201310245, 183, 176
202201310300, 197, 169
202201310315, 192, 166
202201310330, 182, 160
202201310345, 197, 155
202201310400, 190, 163
202201310415, 195, 154
202201310430, 192, 175
202201310445, 197, 150
202201310500, 172, 169
202201310515, 196, 179
202201310530, 189, 174
202201310545, 176, 159
202201310600, 190, 166
202201310615, 176, 168
202201310630, 184, 179
202201310645, 189, 162
202201310700, 179, 161
202201310715, 187, 163
202201310730, 176, 171
202201310745, 172, 164
202201310800, 178, 154
202201310815, 191, 157
202201310830, 183, 155
202201310845, 195, 159
202201310900, 191, 176
202201310915, 191, 156
202201310930, 196, 173
202201310945, 194, 164
202201311000, 198, 165
202201311015, 191, 158
202201311030, 187, 172
202201311045, 195, 160
202201311100, 171, 167
202201311115, 180, 175
202201311130, 180, 167
202201311145, 193, 160
202201311200, 179, 161
202201311215, 171, 150
202201311230, 178, 163
202201311245, 175, 168
202201311300, 188, 157
202201311315, 187, 174
202201311330, 175, 161
202201311345, 172, 171
202201311400, 176, 173
202201311415, 173, 165
202201311430, 183, 164
202201311445, 176, 166
202201311500, 178, 164
202201311515, 171, 153
202201311530, 180, 162
202201311545, 187, 177
202201311600, 189, 150
202201311615, 180, 174
202201311630, 191, 152
202201311645, 173, 166
202201311700, 183, 177
202201311715, 176, 159
202201311730, 195, 152
202201311745, 187, 154
202201311800, 180, 178
202201311815, 187, 152
202201311830, 186, 158
202201311845, 177, 173
202201311900, 176, 162
202201311915, 172, 176
202201311930, 190, 154
202201311945, 199, 178
202201312000, 177, 165
202201312015, 177, 158
202201312030, 176, 159
202201312045, 186, 177
202201312100, 174, 156
202201312115, 182, 150
202201312130, 175, 160
202201312145, 171, 179
202201312200, 175, 161
202201312215, 196, 150
202201312230, 179, 172
202201312245, 188, 164
202201312300, 186, 155
202201312315, 173, 150
202201312330, 198, 167
202201312345, 187, 154
